,score,comment
217,5,"Canon recomendo sem medo de errar, muito satisfeito com o desempenho da máquina, me surpreendeu. Top."
218,5,"Tenho uma g4100 faz 4 anos e agora comprei a g4110. São excelentes impressoras, fácil de usar e bastante econômicas. Valeu muito a pena a aquisição."
219,5,Ela é mais rápida que a 3110. Estou amando trabalhar com ela.
220,5,"Ótima impressora, cumpre diversas funções, o cabecote pode ser substituído, um custo bom por impressão e além de ter 2 anos de garantia. Gostando por enquanto."
221,4,"Impressao de qualidade , porem achei que a tinta baixou bem rapido."
222,3,Não fica configurada direito. Demora demais para soltar a folha e não tem um bom scanner. É bonita mais não tem luz no visor.
223,5,Ótima impressora e custo baixo com ótima impressão.
224,5,Impressora excelente cumpre com tranquilidade os trabalhos que preciso e que conto com essa impressora sou professor e utilizo muito mesmo. Ótimo equipamento.
225,5,Excelente produto era o que esperava. Estou satisfeito.
226,5,"Excelente! hp nunca mais! recomendo a todos , qualidade de impressão ótima muito econômica e fácil de instalação e operação!."
227,5,"Muito boa impressora, ficamos satisfeito com a compra."
228,5,"Produto de otima qualidade, seja na impressao, instalacao. Imprime pelo smartfone, nota 10. Recomendo. Instalei no escritorio, satisfeito."
229,5,"Perfeita e fácil de usar ,nota 10."
230,5,Impressora excelente. Ainda se livra de ter que se preocupar com cartucho queimar na hora da recarga.
231,5,Produto muito bom!!!!! cumpre o que promete!.
232,5,"Essa e a terceira que compro! comprei para mim e meus dois filhos. 
Produto de ótima qualidade!."
233,5,"Um excelente produto, silenciosa, prática e econômica."
234,5,Muito boa surpreendeu tanto na economia e na qualidade da impressão das fotos os detalhes são evidentes.
235,5,Correspondeu as minhas expectativas. Produto aprovado. Recomendo!.
236,5,Muito satisfeito com a compra. Ainda mais com o valor que ela saiu. Vale muito a pena.
237,5,"Ótima maquina, impressão de qualidade, econômica."
238,5,"Execelente impressora, estou utilizando todas as tintas pigmentadas. 
A cor preta é incrivel, muito forte!."
239,5,Impressora excelente!! superou minhas expectativas.
240,5,"Gostei, supriu minha necessidade. Fácil de utilizar e pode ser usada através do celular."
241,5,Ótimo produto boa qualidade satisfeito.
