,score,comment
175,5,Muito bem feito nota 1000 para o produto.
176,5,"Lindo e fofinho!!! achei maravilhoso, superou minhas expectativas!!!."
177,5,Muito lindo e fofinho. Minha filha amou!.
178,5,"Uma gracinha igual a foto, tamanho certinho."
179,5,Muito mais lindo pessoalmente! minha filha amou.
180,5,"Muito bem feito!. 
A criança adorou!!!."
181,5,"Lindo, muito bem feitinho uma gracinha."
182,5,"Lindo, cono na foto. Otima qualidade."
183,5,Minha filha adorou o unicórnio rosa.
184,5,"O unicórnio é muito fofo, recomendo!!!."
185,5,Produto conforme descriminado bem bonito.
186,5,"Produto bom, correspondeu a expectativa."
187,5,Excelente produto! muito bem acabado!.
188,5,Excelente produto e muito bonito.
189,5,"Minha filha adorou, ótima qualidade."
190,5,"Muito bonitinho, apesar de pequeno."
191,5,"Lindo, exatamente como na foto."
192,5,"Qualidade  excelente. 
Superou as expectativas."
193,5,Excelente produto. Idêntico a imagem.
194,5,"Uma gracinha, lindo demais!!!."
195,5,Excelente produto! totalmente satisfeito!.
196,5,Muito interessante! a criança interage muito. Meus netos gostaram muito!.
197,5,"Perfeito, conforme o visto na foto."
198,5,Produto muito show recomendo turabao.
199,5,A almofada elefante é liiinnddaaa!!! material excelente. Exatamente como na foto. Já havia lido os comentários aqui de que ela é grande. De fato é. Mas vale muito a pena. Enquanto meu bebê ainda estiver pequenininho vou deixar ela decorando o quarto. Quando ele estiver maior tenho certeza que vai amar! eu amei! a etiqueta informa ser ideal para 3 anos em diante e pelo tamanho acredito que deva ser mesmo a idade mais adequada.
200,5,"O produto é perfeito! exatamente como descrito na imagem. Cores vivas e brilhantes, pelúcia delicada e agradável ao toque. Na barriga do unicórnio tem um zíper que facilita se houve a necessidade de substituir ou apenas retirar o enchimento. Achei muito prático embora não esteja descrito no produto. Minha filha amou o presente e preencheu totalmente as expectativas dela e minha. Recomendo a compra para quem tem interesse no produto em questão."
201,5,"Achei o produto bonito,mas também muito frágil. Nao ficou nem 1 semana e já apresentou descostura. Precisa melhorar."
