,score,comment
226,5,"Ótimo produto, de qualidade e em perfeito estado."
227,5,"Produto de qualidade, casual e veste bem."
228,5,Excelente produto ficou perfeito.
229,5,Achei muito legal e bonitos vol comprar mais.
230,5,Amei! exatamente como na foto e descrição.
231,5,Gostei bastante do produto so que eles podiam ter vindo em uma capinha e nao em plastico.
232,3,"Óculos de gatinho ficou super pequeno, não tem nem como usar."
233,5,"Eu amei, o material é de boa qualidade, bem durinho."
234,5,"Veio tudo certinho , sem defeito algum."
235,5,Sao exatamente como no auncio amei.
236,5,"Lindos!! brm embalados, comorarei mais vezes!!."
237,4,"Bonito reforçado. 
Pelo valor compensa."
238,2,"O produto é feito 100% poliéster ou seja completamente plástico. Não que seja ruim porém não recomendo para usar no inverno por ser fino. 
O fato também de ser 100% poliéster é que não vai dar cheiro nem sujar com facilidade, porém com o passar do tempo pode começar a desfiar as linhas de costura."
239,4,"Aperta um pouco, mas ele é bonito. O material é muito rígido, então para desamassar é mais difícil, sendo sintétco não pode utilizar ferro de passar. Contudo ele veste muito bem."
240,3,"A boina é linda, mais o. Tecido e muito mediano,  fino, pra dias de calor só. 
Esperava que fosse de lã ou tecido mais incorpado."
241,5,"Gostamos muito do produto - apesar do tecido ser bastante fino, o que é bom para o verão brasileiro, ele ficou elegante."
242,1,"Tecido fino demais. Pedi marrom, bege e preta. Veio uma cor palha no lugar da marrom. Tecido parece peneira."
243,1,Esta perdido. Não vai da para usar. Perdi meu dinheiro. Nao da opção de escolha cor e tamanho.
244,4,"O produto nao tem a qualidade que esperava. Tecido nao achei legal. 
Mas tudo certo. !!! estamos usando."
245,5,"Muito bom, excelente custo/benefício. Superou minhas expectativas, material bom, veste bem, tamanho adequado para boinas."
246,2,"O tecido deixa a desejar, faltou elástico na parte de trás, fica apertado na  cabeça."
247,2,"Não gostei da qualidade do produto, pedi na cor marrom e veio na cor palha!."
248,5,Meu produto é realmente excelente tanto na qualidade quanto no design. Adorei.
249,5,Produto bom. Bem confortável. Se fosse um pouquinho maior ficaria perfeito.
250,5,Exatamente o que eu procurava! qualidade e acabamento excelentes!.
251,4,"Aceitavel. Tamanho único é sempre arriscado, mas valeu."
252,1,O produto não é igual o da foto.
253,1,Material muito ruim. É só fio plástico reciclado.
254,3,"O produto é razoavel, mas deixou a desejar."
255,5,Produto de boa qualidade. Eu super recomendo.
256,2,"Tecido horrivel, parece uma penera de tnt."
257,4,Bom. Se fosse forrado seria nota 10.
258,5,Muito bom. Boa qualidade e ficou perfeito.
259,5,Boina é muito bem feita e confortável.
260,5,Muito bom. Era o que estava procurando.
261,4,Material não e dos melhores mas gostei.
262,4,Apesar deste detalhe valeu a pena.
263,5,"Gostei muito , é confortável super elegante!."
264,5,Material de qualidade e perfeitamente costurado.
265,5,Ficou top sobre medida obrigado.
266,5,"Produto muito bonito, serviu perfeitamente."
267,5,Produto bom. Atendeu ao esperado.
268,4,Bom produto com preco acessivel.
269,4,Achei bom produto!!!!!!!!!!!!!!!!.
270,5,"Produto de muita qualidade. Ficou um pouco pequeno, mas nada que atrapalhe a usar (sou cabeçudo) não dá pra condenar o boné."
271,4,"Produto bom, gostei muito da regulagem apesar de minha cabeça ser grande ainda sobrou pra regular, porém deixa a desejar na aba muito fina. Mas ele fica bem elegante. 4 estrela."
