,score,comment
303,1,O produto não é original como consta na propaganda. Não veio na caixa original. Veio solto enrolado num papel. Não foi o que eu comprei.
304,4,"Pra quem é detalhista não recomendo a compra pois veem com pequenos detalhes,mas em contra partida é uma taça bem grande de vidro resistente !."
305,5,Essas taças são muito bonitas. Seu tamanho possibilita a adição de muito gelo além de permitir preparar drinks mais suaves. Gostei muito dessa aquisição.
306,5,"Linda, veio bem embalada e sem nenhum defeito. Uma taça grande e bela. A pessoa presenteada amou. Igual a foto bem resistente  amei."
307,5,Taça de excelente qualidade. Visual muito bonito. Chama a atenção das pessoas. Seus drinks merecem esse charme. Valeu a pena o valor pago.
308,5,"Ótimo produto, muito linda de excelente qualidade, veio um pouco lascada na base mas quase imperceptível, foi pra presentear e a pessoa adorou."
309,5,Maravilhoso! comprei para presentear uma amiga. Ela adorou e eu também. Presento fazer uma nova compra. Dessa vez é para presentear eu mesma.
310,5,"Ótimo produto, 100% qualidade, ameiiii, super recomendo, pode comprar q não vai se arrepender!! obrigado a todos, principalmente a quem embalou o produto :)."
311,5,"Lindas, perfeitas, agora sim posso tomar meus drinks numa taça de verdade, com ótimo acabamento, super chick, pode comprar sem medo super recomendo!."
312,3,"Primeiro o produto veio faltando uma unidade. Erro básico e inaceitável. Segundo, achei ele meio com cara de ""chinês"". Copo meio brega !."
313,5,"Lindíssima as taças e grande, só achei um pouco frágil a parte de cima, deveria ser um pouco mais resistente. Mais amei."
314,5,"Produto bom, gostei, agora vou escrever mais nada por que o mercado livre força escrever mesmo nao tendo mais nada pra escrever."
315,5,"Bom dia! o produto comprado veio direitinho e intacto, superou minhas expectativas como sempre! a equipe do mercado livre estão de parabéns!."
316,5,"Taças maravilhosas, já quero comprar mais, inclusive indiquei para várias amigas. Perfeitas, amei muito. Já quero mais um kit da azul."
317,1,"Comprei a taça transparente e me mandaram a verde, por isso merecem uma estrela, por n terem controle do que mandam."
318,5,"A taça é de um vidro mais grosso, o que tem suas vantagens e desvantagens. Um produto muito bom pelo preço."
319,5,As taças chegaram super rápido e simplesmente perfeito. Eu só quero um desconto agora para eu poder comprar uma quantidade maior.
320,5,"Perfeitoooo! o acrilico é de excelente qualidade. A base da taca não é aquele fosco feio, é translucida tambem! amei amei."
321,5,"Caramba. Confesso que fiquei com receio de comprar, achei que era acrílico fino e frágil, surpreendeu minhas expectativas. Produto top demais."
322,5,"Ótimo produto, excelente material, super recomendo, capacidade ótima e sem falar que da outra cara para o seu drink essa taça."
323,5,"Adorei, são lindas, vieram todas perfeitas, superou minhas expectativas. Super recomendo. Agora é  só aproveitar as boas ocasiões para usa-las."
324,5,Achei bem bonito e o volume do copo é perfeito pra preparar os drinks de gin tonica. Recomendo o produto.
325,5,"Oroduto bonito, lembre-se que é vidro, otima qualidsde de acabamento da impressão na taça. Era exatamente o que procurava."
326,3,"Produto é bom, mas as cores são mais claras que na foto e a pintura deixa um pouco a desejar."
327,5,"Adorei o produto, pois comprei para minha comadre, que adora tomar drinks com gim. Muito linda com o pé verde."
328,4,"Excelentes taças, muito bonitas. Valoriza, muito, o drink. Único detalhe é  que não chega a ser de 600ml, conforme anunciado."
329,5,"As taças são lindas. Só achei o vidro grosso, imaginei um vidro mais delicado. Mas nada a reclamar do produto!."
330,4,"Produto de qualidade. Pela foto achei que fossem verdes, as minhas chegaram na cor laranja que são bonitas também."
331,5,O conjunto de taças é de ótima qualidade um vidro bem grossinho e o designer das taças são lindas.
332,5,"São taças de gin personalizadas, de vidro, com a base na cor verde, sugerindo a marca tanqueray. Muito elgantes."
333,5,O jogo de taças tem um tamanho ótimo e essa cor azul é encantadora. Vou comprar todas as cores!!.
334,5,"Bom, era o que eu esperava mas demorou um pouco para chegar. Sorte que eu nao tinha tanta pressa."
335,5,"Maravilhoso!! as taças são lindas, alem de o meu produto ter chegado 16 horas depois da finalização da compra!."
336,5,"Para quem aprecia um bom gin, vale a pena dá mas leveza a bebida. Peça linda e de qualidade."
337,1,Ma quadlidade usei 1 vez e já manchou e riscou. Acho que é descartável. Para usar 1 dia.
338,1,"Na descrição está que ela seria original, e não é, a base dela e pintada de má qualidade."
339,5,"A taça é simplesmente linda! e também é de vidro grosso, o que faz com que seja durável."
340,5,"Muito bonito! o vidro grosso , bem resistente. O detalhe verde é a mesma cor da foto. Gostei demais !."
341,5,"Ótimas taças ! bonitas e grandes, o vidro não é tão fino, isso a torna um pouco mais resistente!."
342,3,"As taças são lindas mas são extremamente frágeis, uma trincou inteira ao bater levemente no escorredor de louças."
343,5,"Veio super bem acondicionado, as taças foram para dar de presente, são lindas e dão um ar diferente!!."
344,5,As taças são realmente lindas. Ótima opção de presente para quem gosta de decoração e de preparar drinks.
345,5,"Simplesmente maravilhosa. Gostei me agradou, e diferente do que falam aí, a minha não veio com deformidade nenhuma."
346,5,O produto realmente é exatamente como na foto. Vieram embaladas com muito cuidado e sao lindas mesmo! excelente.
347,5,Taça top foi o q eu esperava ou foi alem do q eu esperava muito top a taça.
348,5,"As tacas sao maravilhosas! comprei o kit com 2 azuis, chegaram super rapido, bem embaladas! lindissimas! super recomendo!."
349,5,Taça mt top!! tamanho ideal para um bom drink! o detalhe da cor a deixa ainda mais bonita!.
350,5,Excelente. Adorei. Mande 2 de brinde. Rsrsrs. Faltou pois pediram de presente is meus. Fiquei sem no final.
351,5,"Gostei mto, são grandes, do mesmo jeito da foto, vieram bem embaladas, indicaria com certeza esse produto."
352,5,Tão linda e delicada quanto na foto. E o vidro não é fino que qualquer coisa trica.
353,5,"Um produto de ótima qualidade e muito bonito. 
Comprei pra dá de presente e a pessoa amou."
354,5,"Taça muito boa, dei para minha mãe de presente e ela amou. Recomendo, vidro de ótima qualidade."
355,5,Produto de excelente qualidade. Superou as minhas expectativas. Cor compatível com a que pedi. Comprarei outras mais.
356,4,"Corresponde a espectativa, bonito dava para ser um pouco mais em conta pela qualidade e acabame to."
357,5,As taças são lindas e o preço foi muito bom para um produto de qualidade tão excelente.
358,5,"As taças são lindas, eu adorei, chegaram em perfeito estado, bem embaladas! recomendo a todos do ml."
359,5,"Ótima qualidade, com dois tons de vidro e a estampa sobre o vidro é de alto padrão."
360,1,"Não gostei!! a cor é bem fraquinha, não é forte como parece na imagem, quase transparente."
361,4,"O produto é blindo, só que comprei para dar de presente e não veio a caixa."
362,5,Material de boa qualidade e custo benefício ótimo excelente trabalho bem feito e de boa qualidade.
363,5,Lindas. Valeu super apena cd dia mas satisfeita com as compras que faço no mercado livre.
364,5,"São maravilhosas, linda demais, em breve estarei comprando mais delas, eu gostei muito e super recomendo!."
365,3,Boa. Porem veio algimas chegaram com vidro escerdeado de firma que tira a elegância da peça.
366,5,Maravilhosa!adorei as tacas !recomendo para quem giata de estilo e sofisticacao em seus drinks !nn.
