,score,comment
189,5,Produto que atende o que promete. Simples mas vale pelo preco e as lembrancas dos jogos dos. Vídeo games retro.
190,5,"O produto é muito bom, é bem pequeno e compacto, bom pra carregar no bolso."
191,2,"Não foi como eu esperava , porém tá servindo ao meu filho. Mas não compraria novamente."
192,2,Fraco. A maioria dos jogos ficam travando pois o hardware não aguenta as roms.
193,3,"Produto bom. 
Porém, demora para reconhecer a memoria interna dele quando conectado no pc."
194,5,Muito topp recomendo a tds bateria boa recomendo a tds adquirir esse produto.
195,5,Meu filho amo a o brinquedo veio todos os jogos muito legal.
196,4,Boa qualidade. Com um desenho muito atrativo para as crianças.
197,2,"Meu filho gostou, não é aquelas coisas. Mas é bom."
198,5,Gostei muito tem radio game era tudo que eu queria.
199,3,"Meu neto adorou é legal. 
O preço é bom."
200,5,"Meus filhos gostaram muito,tudo ok até o momento."
201,4,Eh bom mais bateria nao funciona muito bem.
202,1,"Produto não durou dois dias, não gostei mesmo."
203,5,"Muito bom, show,top. Parabéns recomendo muuuuuitos jogos."
204,4,Produto adquirido para presente e aparentemente tudo perfeito.
205,5,Gostei demais desse produto muito bom mesmo.
206,5,"Melhor compra até hoje, amei o produto."
207,5,"Um produto bom, só que não carrega."
208,1,"Um lixo, copia barata, trava toda hora."
209,5,O produto  é  bom. Minha irmã  adorou.
210,4,Produto facil de mexer resolução muito boa.
211,4,Top minha filha amou. Muito bom.
212,3,"Aparelho legal, porém de difícil manuseio."
213,5,Super legal! produto funciona certinho.
214,5,"Ótimo produto, recomendo a todos."
215,5,"Otimo, bonito, divertido varios jogos."
216,5,Muito bom. Pelo preço compensa.
217,5,"Produto veio ok, recomendo. :)."
218,5,Perfeito! tudo certinho! recomendo!.
219,4,"Bom, ótimo produto."
220,3,Bom produto. Recomendo.
221,2,Descarrega rapido.
222,3,Muito bom.
223,4,Gostei. Boa imagem. Funciona bem. Recomendo.
224,5,"Excelente, nos remete mesmo às decadas de 80, 90, pena que já me falta visão e não consigo enxergar a tela mas o game é nota 10, meu filho adorou! um clássico!."
225,5,"Produto original,lacrado,quem estava na dúvida podem comprar sem medo."
226,5,Bem nostalgico so que moderno como um celular.
227,5,"Amei este produto! está versão oficial do super mario bros em forma de mini game está excelente. Este mini game é bem leve, por ser bem pequeno, ele cabe em qualquer lugar. Ele possui uma alta qualidade de som e imagem, os controles funcionam perfeitamente bem. Recomendo pra todos aqueles que realmente gostam de nostalgia, que são fãs do personagem mario. Não a o que se queixar deste produto, produto de alta qualidade e único, recomendo a todos."
228,5,Produto de alta qualidade nota 10.
229,5,"Original nintendo ! o jogo é básico mas com qualidade nintendo tem horas e horas de diversão, fora a durabilidade de um console original. Botões, tela e som. Saudades do game boy. Muito bom recomendo. Eu utilizo e meu filho também adora. Recomendo."
230,5,"É uma item de decoração interativo. Lindo para coleções. No dia a dia é pouco aproveitável e não serve pra ser destravado, já que o desbloqueio exige conhecimento e equipamentos específicos."
231,5,"Fantástico! é muito bonito, a tela tem uma imagem top e o relógio é muito legal. Vale muito a pena comprar."
232,5,A nintendo se superou nessa. Item de colecionador pra comemorar os 35 anos do mario.
233,5,Perfeito muito bom indico para qualquer pessoa que curta um bom game.
234,5,Um verdadeiro clássico! muito bem construído e uma peça de colecionador!.
