,score,comment
435,2,"Essa marca: masterprint, é bem famosa e já compramos ótimos papéis fotográficos dela. Porém, nessa nova compra, desse papel auto adesivo, notamos uma enorme dificuldade para desgrudar a película de trás, da folha, para então, usarmos o adesivo dela. 
Também notamos uma fragilidade bem grande no papel. Esse produto não é bem resistente como um adesivo de verdade. Com ela colada em uma garrafa por exemplo, qualquer contato ou resbaladinha que ocorrer na folha, ela descasca e danifica o rótulo. 
. 
Então, esse produto especificamente,  não pretendemos comprar mais."
436,4,"Produto de ótima qualidade! as impressões ficam perfeitas! o pacote veio com as folhas empenadas, então na hora de imprimir eu tenho que dar um desempeno, se não a impressora não puxa!."
437,5,"Simplesmente amei super indico podem comprar sem medo, imprimi na impressora normal a impressão ficou linda e não saiu no frizzer coloquei nos meu potes de sorvete, muito bom gostei."
438,5,"Papel muito bom, a impressão ficou perfeita e por ele ser grosso, foi muito fácil de cortar com a silhouette e colar em mdf. Maravilhoso!."
439,5,"Realmente muito bom, fizemos desde do adesivo e é maravilhoso, a impressão na epson é muito bom tbm, dependendo do serviço nem preciso laminar."
440,5,Excelente!!!! melhor papel adesivo que já trabalhei até hoje. Tanto para capas quanto pra adesivo destacável. Impressão perfeita!.
441,5,"Ótimo, ja usei mais de 100 folhas e com 100% de aproveitamento e qualidade de impressão."
442,4,Achei a cola dele fraca comparando com uma que eu comprei na papelaria da minha cidade.
443,5,"Produto ótimo,  perfeito para o meu tipo de trabalho e o preço compensa muito."
444,5,Exelente!! sempre compro esse! produto muito bom e atende as minhas necessidades.
445,5,"Produto muito bom, ja conhecia, so comprar e usar. Show de bola!."
446,5,"Produto de escelente qualidade, adere perfeitamente a tinta da impressora."
447,5,"Muito bom o produto, eu gostei muito e comprarei novamente."
448,5,Ótima marca de papel e ótima qualidade de impressão.
449,5,"Muito bom, gostei produto indicado para o seu fim."
450,5,"Ótimo, a arte ficou perfeita. Muito bom mesmo."
451,5,Atende aos requisitos! essa marca é muito boa!.
452,5,"Muito bom como esperado. 
Top compraria de novo."
453,5,Altíssima qualidade. E resistente. Gramatura e qualidade excelente.
454,5,Produto muito bom! qualidade de impressao boa.
455,5,"Produto muito bom. Comprarei novamente, com certeza."
456,5,Produto como anunciado e de excelente qualidade.
457,5,Muito bom recomendo fica perfeita a impressão.
458,5,"Excelente qualidade, ótimo para impressora a tinta."
459,5,Produto muito bom de ótima qualidade.
460,5,"Produto muito bom, de alta qualidade."
461,5,Ótimo produto super indico veio certinho.
462,5,Produto de qualidade conforme eu esperava.
463,5,"Produto muito bom,recomendo a todos!."
464,5,Produto muito bom. Atendeu as expectativas.
465,5,"Produto excelente, de muito boa qualidade."
466,5,Excelente qualidade. Podem comprar sem medo !!!.
467,5,Muito bom! recomendo! muito bem embaladou.
468,5,Excelente qualidade material muito bom.
469,5,Material excelente. De ótima qualidade.
470,5,"Excelente produto, proporciona excelente acabamento!."
471,5,Produto conforme esperado. Boa qualidade.
472,5,"Folhas de ótima qualidade, recomendo."
473,5,"Produto de otima qualidade, recomendo."
474,5,Ótimo produto de boa qualidade.
475,5,"Produto de otima qualidade,  gostei!."
476,5,Fotos com acabamento profissional.
477,5,Papel excelente. Continuarei comprando.
478,5,Ótimo produto qualidade excelente.
479,3,"O papel e muito fino, eu particularmente não gostei, mas não sei a questão da gramatura do papel."
480,4,"O papel é um pouco fino, mas a foto fica com boa qualidade. Eu recomendo."
481,5,Como já conheço o produto compro sempre. Excelente.
482,5,"Material de excelente qualidade, estou plenamente satisfeito."
483,5,"Legal, era o que eu esperava."
484,4,Boa qualidade. Gostei do resultado.
485,5,"Perfeito!. 
Boa qualidade x preço."
486,1,"Eu achei muito ruim está saindo todas manchadas,veio anduladas, fiquei muito triste, pois como trabalho com folhas de má qualidades,pode ser que foi o lote que veio assim para mim,pois só ouvi elogios."
487,5,"Perfeito, adere muito bem a tinta coméstvel, ficando com cores intensas,,, as clientes só fizeram elogios dizendo ser ótimos para aplicar nos bolos."
488,4,A foto reproduz perfeitamente os produros!! canetas com escrita maravilhosa!!! bloco de anotaçoes poderia ser maior!!!.
489,5,"Muito bonitas as canetas, e ainda veio duas com cores diversas em uma só."
490,4,O conjunto é muito lindo para presentear.
491,5,Amei minha filha ficou apaixonada.
492,5,Produto de qualidade recomendo a todos do ml.
493,3,"Confesso que ainda não usei pra avaliar a qualidade, mas me decepcionei ao abrir o pacote e ver que cada rolo vem apenas com 30m. Tornando o produto não tão barato como parece."
494,5,"Produto como anunciado, de qualidade, bastante contente com preço e qualidade."
495,5,"Muito bom, gostei. Muito bom, gostei. Muito bom, gostei."
496,5,"De excelente qualidade. 
Vale a pena efetuar a compra."
497,4,Produto de boa qualidade reconendo.
498,5,Ótimo tudo ok. Recomendo xxxxxxxxxxxxxxxxcc.
499,5,"Ótimo produto, logo compro mais."
500,5,"Perfeita, muito bom o produto."
501,4,Atendeu minhas expectativas. Obrigado.
502,3,"Gostei sim dos cards, a única coisa é que a escrita das flores nas cartas são muito elaboradas com uma letra que dificulta um pouco o entendimento,mas veio uma cartinha a parte com os nomes em forma que ajuda mas escrita bem pequena,mas no geral é um produto muito bonito."
503,5,"Gostei muito do produto! está sendo muito útil para o meu trabalho. Apenas acho que poderia ser de um material mais resistente, pois com o manuseio pode se estragar facilmente."
504,5,"Muito úteis, com as indicações resumidas para cada personalidade. Mas precisa ter um certo conhecimento prévio e profundo para fazer as prescrições corretamente, sem confundir os objetivos."
505,5,"O deck de cartas é lindo, bem acabado, fácil de manusear. 
Dizeres claros e objetivos. 
Estou satisfeita."
506,5,"Estou encantada com as cartas, são lindas, completas e vão me ajudar muito nos atendimentos. Nota 1000!!!."
507,5,Adorei! simplesmente as cartas sao lindas e as informaçoes sobre os florais são top.
508,5,"Excelente qulidade, ótimo para mostrar aos clientes quando monta-se a sinergia dele!."
509,5,"Maravilhoso o produto. 
Super bem feito, igual o da foto. 
Estou apaixonada."
510,5,Lindo e muito bem acabado. Material de excelentes qualidade. Recomendo!.
511,5,"Os cards são lindíssimos e de boa qualidade, recomendo."
512,5,Eu gostei muito. É exatamente igual a foto. Maravilhoso!.
513,5,"Amei! as cartas são lindas, material de excelente qualidade!."
514,5,Muito bonito e de excelente qualidade. Valeu a compra!.
515,5,Ótimo instrumento de apoio aos terapeutas florais!.
516,5,As cartas são lindas! eu super indico!.
517,5,Produto muito bem feito e lindas cartas.
518,5,Será muito útil para minhas atividades.
519,5,Muito bom! bem trabalhado. Adorei.
520,5,Produto de excelente qualidade.
521,5,"Tudo normal, realmente o que pedi e mesmo sem usar ainda o produto e muito bom."
522,5,"Produto de excelente qualidade. 
Atendeu minhas expectativas. 
Compatível com minha máquina."
523,4,"Maravilho, papel bem visível o rolo cabe em qualquer máquina."
524,5,Corresponde as expectativas. Funcionando em impressora termica de equipamento medico.
525,5,"Nem usei ainda, mas pelo jeito cumpre as expectativas."
526,5,Ótimo adorei deu certinho na minha máquina.
527,5,Ótimo produto do jeito que eu esperava.
528,5,Muito bom??. Atendeu minhas expectativas.
529,5,O produto veio conforme solicitado.
530,5,"Bom, atende a necessidade. Recomendo."
531,5,Muito satisfeito com o produto.
532,5,Qualidade e praticidade.
533,4,Bom.
534,4,"Bem acabadas, um pouco mais escuras do que eu esperava."
535,5,Muito bonito. Igual ao da foto.
536,5,"Muito bom, bonito e boa qualidade."
537,5,Eu recomendo ! produto de qualidade!.
538,5,"Adorei, bem trabalhados, acabamentos incríveis."
539,5,"Excelente para sublimação. Como o produto bem dentro de uma caixa, as folhas ficam perfeitamente planas para a utilização."
540,5,Eu amei e já vou comprar outro pacote. Não marca os rolete. No papel.
541,5,"Muito bom, acabou as marcas de rolete."
542,5,Produto muito bom. Tem atendido as necessidades.
543,5,"Excelente muito bom, a tranfe ficou ótima."
544,5,Ótima qualidade. A melhor que já usei.
545,5,Produto bom. Não deixa marca de rolete.
546,5,"Excelente muito bom, tudo bem ok."
547,5,Top recomendo já utilizei vários.
548,5,Melhor papel não há! maravilhoso!.
549,5,"Ótimo produto, comprarei novamente."
550,5,Muito bom! a melhor qualidade no decalque que eu já vi.
551,5,"Aparentemente é um papel manteiga antigordura, funciona bem."
552,5,"Excelente, não troco por nenhum outro papel!."
553,5,Exelente.
554,2,"A tinta tem tonalidade clara demais, achei aguada e as pontas falharam. Funciona e apaga também, mas a qualidade é bem inferior às originais."
555,2,Ela não e 0. 7. Não veio como a espeficação!.
