,score,comment
217,5,"Nossa. Muito linda a rosa, fiquei apaixonada. Muito bem acabada, valor excelente. Pode comprar, as que procurei na minha cidade nem chega perto dessa. Vou comprar mais futuramente. Sobre o blackout eu achei que corta a luz sim, o quarto fica escuro mesmo."
218,5,Confesso que ao ler os comentários quase não realizei o pedido mais galera não levem em consideração os comentários negativos a cortina e linda super grossa não passa nada de claridade comprei na cor avelã e simplesmente amei. Podem comprar sem medo.
219,1,"Propaganda enganosa, a cortina não é blackout. O quarto fica muito claro. Só acho q não deveriam mentir p vender o produto. A cortina é bonita, mais não é nem 10% blackout. E o tapete que veio de brinde é uma piada."
220,5,"Atendeu bem minhas expectativas!!! bloqueia bem a luz. A cor é mais clara do que parece. Mas é muito bonita! comprei avelã. 
Acabamento muito bom! tem barra sim, diferente de algumas avaliações aqui. Pode ser que passaram a fazer depois das avaliações."
221,5,"A cortina é linda, o tecido muito bom,  o ilhós veio solto mais eu coloquei ele no lugar e ficou ótimo. A única coisa que eu não gostei foi o tapete, é um tapetinho de porta costurado com vários remendos de tecido."
222,2,"Decepcionado, o produto não é black autenticação, como diz a rosa que comprei não escurece nada, e a preta mais ou menos,  me arrependi só não devolver pois precisava de uma cortina urgente,  não recomendo deveria ter liso as opiniões antes."
223,4,"A cortina e muito linda, porém não cobre 100% da luz, acredito q cobre uns 80% e deixa um escurinho bem confortável pra dormir. O tecido e de boa  qualidade. O brinde q veio e um tapete bem lindinho, eu adorei."
224,3,"Propaganda enganosa ao consumidor, comprei a cortina pelo brinde que era 01 tapete, porém além de não vir o brinde e nota fiscal venho com valor a menor do que eu paguei. Produto em si era de media qualidade pelo preço."
225,5,"Gostei muito. A cortina é sim corta luz. Muito melhor que aquelas d plástico que acaba esquentando. A costura tb veio bem feita. 
E o brinde é um tapete artesanal. Eu gostei. Ja botei na minha cozinha. Enfim. Voltarei a comprar!."
226,5,"A cortina é bem bonita, o tecido é macio e acetinado. Comprei a cinza, achei que fosse mais clara, mas mesmo assim, me agradou. Ela não bloqueia 100% a luminosidade, mas bloqueia quase isso, uns 90%, pra mim já está ótimo!."
227,3,Gostei do produto. Tamanho e cor veio o que pedi. Chego no tempo previsto. Ele bloqueia somente 75% da luz solar. Recomendo pra quem gosta de um pouco de claridade. Tive que usar um blekaut para bloquear totalmente a luz.
228,5,"Gostei muito dessa cortina. O tecido e bom e grisso, brm do jeito que imaginei. Tive que cortar no barrado, pois o suporte que tenho nao vai ate o teto. Ficou linda minha sala e tapa bem o sol."
